"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"description"
"ENSG00000002919"	962.138937470494	-0.132104968021676	0.110297204100036	-1.19771819330852	0.231026744128938	0.38667296538707	"SNX11"	"sorting nexin 11"
"ENSG00000002933"	37600.8431001208	-0.381116033152574	0.227252079331288	-1.67706290861692	0.0935301809206966	0.202183527285977	"TMEM176A"	"transmembrane protein 176A"
"ENSG00000003056"	1239.53100590558	0.0431132159084257	0.18596005040269	0.231841278893318	0.816661294477504	0.889077359529547	"M6PR"	"mannose-6-phosphate receptor, cation dependent"
"ENSG00000003096"	249.214320178591	-1.10111408016208	0.310370146126902	-3.5477448263077	0.000388544454600132	0.00286394284389811	"KLHL13"	"kelch like family member 13"
"ENSG00000003137"	139.983748474647	1.24894521557886	0.455432938262965	2.74232518258863	0.00610059135977926	0.025447556548208	"CYP26B1"	"cytochrome P450 family 26 subfamily B member 1"
"ENSG00000003147"	634.225457991957	-0.19100687609255	0.318260055181024	-0.600159752953939	0.548399773373699	0.691655578680151	"ICA1"	"islet cell autoantigen 1"
"ENSG00000003249"	1752.27211572456	-1.22517297432794	0.302778990738943	-4.04642664056005	5.20054122854864e-05	0.000556668968564426	"DBNDD1"	"dysbindin domain containing 1"
"ENSG00000003393"	1362.51370207398	0.242979147358037	0.123058138048423	1.97450693803302	0.0483241293205587	0.124355688155736	"ALS2"	"alsin Rho guanine nucleotide exchange factor ALS2"
"ENSG00000003400"	608.794762838347	0.0144745651260301	0.131310992933453	0.110231175643959	0.912226038333465	0.948578352508218	"CASP10"	"caspase 10"
"ENSG00000003402"	3008.87550844106	0.294972639224981	0.0914536295547305	3.22537925133365	0.00125805892404456	0.00737616887916631	"CFLAR"	"CASP8 and FADD like apoptosis regulator"
"ENSG00000003436"	12335.3174981534	-2.14169181748896	0.253052160665054	-8.46344015344629	2.59603657422889e-17	1.14917885685866e-14	"TFPI"	"tissue factor pathway inhibitor"
"ENSG00000003509"	513.80960248812	-0.191777183378141	0.0963753416662672	-1.98989886896832	0.0466020769939252	0.121018582125235	"NDUFAF7"	"NADH:ubiquinone oxidoreductase complex assembly factor 7"
"ENSG00000003756"	1477.10725506602	-0.325860153271907	0.0903547765409281	-3.60645187500742	0.000310412395998985	0.00238448607546126	"RBM5"	"RNA binding motif protein 5"
"ENSG00000003987"	176.037601798073	-1.92795956810875	0.414159530353482	-4.65511337252883	3.23802483829277e-06	5.56446770198061e-05	"MTMR7"	"myotubularin related protein 7"
"ENSG00000003989"	8445.34465202766	0.0889235262085377	0.308732294908244	0.288027937715315	0.773325353229533	0.859314301022627	"SLC7A2"	"solute carrier family 7 member 2"
"ENSG00000004059"	3235.80691207416	0.386916418396125	0.11712825148972	3.30335690557186	0.000955347125210856	0.00591162766788514	"ARF5"	"ADP ribosylation factor 5"
"ENSG00000004139"	113.758227199821	-0.334821321069677	0.221792690161955	-1.5096138688123	0.131141980417067	0.257937676841853	"SARM1"	"sterile alpha and TIR motif containing 1"
"ENSG00000004142"	10399.3981113518	-0.101746646521836	0.10747888634536	-0.946666363800007	0.343808815462851	0.508566001428202	"POLDIP2"	"DNA polymerase delta interacting protein 2"
"ENSG00000004399"	3883.86214974535	0.413743728905426	0.166006702410482	2.49233147154727	0.0126907540051762	0.044948849272445	"PLXND1"	"plexin D1"
"ENSG00000004455"	5239.37439716803	-0.0895574904831916	0.118579030726432	-0.755255713717257	0.450095565460923	0.609510786130631	"AK2"	"adenylate kinase 2"
"ENSG00000004468"	241.431176031851	-1.48040697539478	0.360038341380464	-4.11180367546019	3.92580068558209e-05	0.00044202703527157	"CD38"	"CD38 molecule"
"ENSG00000004478"	4334.30461906609	0.668966661250984	0.143983353167973	4.64613892184161	3.38205293221691e-06	5.78287505663183e-05	"FKBP4"	"FKBP prolyl isomerase 4"
"ENSG00000004487"	1794.45612818781	-0.0809993455629257	0.0975709275367783	-0.830158609821496	0.406449113316347	0.568871690656008	"KDM1A"	"lysine demethylase 1A"
"ENSG00000004534"	2002.62435614049	-0.328694770251086	0.109587735691044	-2.99937550655998	0.00270533657181734	0.0135715352387664	"RBM6"	"RNA binding motif protein 6"
"ENSG00000004660"	90.9498083028735	0.304121599460087	0.227698139016361	1.3356349804784	0.181668610767593	0.326694606676511	"CAMKK1"	"calcium/calmodulin dependent protein kinase kinase 1"
"ENSG00000004700"	387.089819711804	-0.504621197561494	0.228001256503248	-2.2132386693856	0.0268811954208141	0.0801307015013269	"RECQL"	"RecQ like helicase"
"ENSG00000004766"	634.945517896954	0.151308821039672	0.109983695054749	1.37573865802883	0.168902558868768	0.310381824046666	"VPS50"	"VPS50 subunit of EARP/GARPII complex"
"ENSG00000004776"	304.184207224799	-0.699779979969857	0.482080161467309	-1.45158427146211	0.146617234721297	0.279841774095966	"HSPB6"	"heat shock protein family B (small) member 6"
"ENSG00000004777"	263.100603317384	-0.395224430577511	0.191620442990858	-2.06253792345301	0.0391565508822878	0.106399703568285	"ARHGAP33"	"Rho GTPase activating protein 33"
"ENSG00000004779"	2814.42499508824	0.546547538854821	0.154219341156593	3.5439623509989	0.000394161527142259	0.00289285758207202	"NDUFAB1"	"NADH:ubiquinone oxidoreductase subunit AB1"
"ENSG00000004799"	7605.80315154597	-1.15816001505036	0.338175537512006	-3.42473031482723	0.000615409975706136	0.00414037716275808	"PDK4"	"pyruvate dehydrogenase kinase 4"
"ENSG00000004809"	3.30591365818182	-0.896856009655862	0.470988692662898	-1.90419860100075	0.0568843238725007	0.140492690705212	"SLC22A16"	"solute carrier family 22 member 16"
"ENSG00000004838"	31.1699660396489	0.0969074196953398	0.267514484172897	0.362251113224611	0.717164386710133	0.82044017707198	"ZMYND10"	"zinc finger MYND-type containing 10"
"ENSG00000004864"	5500.81784269718	0.0667085154732715	0.164754025646448	0.404897635802986	0.685552756278768	0.797908904766174	"SLC25A13"	"solute carrier family 25 member 13"
"ENSG00000004866"	1426.20541567025	-0.500996771907113	0.152718411761741	-3.28052633685537	0.00103613590584174	0.00631907727655037	"ST7"	"suppression of tumorigenicity 7"
"ENSG00000004897"	1788.09394640696	-0.326114939099397	0.0915738187415013	-3.5612246336474	0.000369129104925895	0.00274709281573742	"CDC27"	"cell division cycle 27"
"ENSG00000004948"	13.0255458639127	-0.94013093699525	0.563728231751309	-1.66770242120851	0.0953748145465434	0.205308074031662	"CALCR"	"calcitonin receptor"
"ENSG00000004961"	950.047196873231	0.0892074518993489	0.109081032938437	0.817809013137012	0.413466250679132	0.575023112417615	"HCCS"	"holocytochrome c synthase"
"ENSG00000004975"	934.313620405739	-0.0279974477778356	0.134755324128754	-0.207765058329607	0.83541241665522	0.901921620048408	"DVL2"	"dishevelled segment polarity protein 2"
"ENSG00000005001"	88.2456497202066	0.537566072851177	0.571374210383412	0.940830130380668	0.34679191759065	0.511331976195836	"PRSS22"	"serine protease 22"
"ENSG00000005007"	4856.23228684325	0.553727144908476	0.10363569773889	5.34301555342051	9.1412916436396e-08	2.73141794311951e-06	"UPF1"	"UPF1 RNA helicase and ATPase"
"ENSG00000005020"	891.958856242507	-0.510331398871447	0.224517319469484	-2.27301573026668	0.0230252320214174	0.0710737533884248	"SKAP2"	"src kinase associated phosphoprotein 2"
"ENSG00000005022"	12812.4808645132	0.494244296986479	0.153569179964203	3.2183820809728	0.00128915965686665	0.00750464664818041	"SLC25A5"	"solute carrier family 25 member 5"
"ENSG00000005059"	190.261776734711	-0.0780356652044533	0.278506465655565	-0.280193370092031	0.779329152937488	0.863216907085756	"MCUB"	"mitochondrial calcium uniporter dominant negative subunit beta"
"ENSG00000005073"	15.6964205884525	0.0306495955123745	0.751021149603746	0.0408105624302935	0.967446918773588	0.980661760525039	"HOXA11"	"homeobox A11"
"ENSG00000005075"	2240.27751142394	0.439068170988915	0.186049631199902	2.35995184810206	0.0182773072806612	0.0594584585243501	"POLR2J"	"RNA polymerase II subunit J"
"ENSG00000005100"	683.35239005196	0.14166439873256	0.118318755311942	1.19731143519105	0.231185188963844	0.386829816393093	"DHX33"	"DEAH-box helicase 33"
"ENSG00000005102"	30.9062933209018	-0.485340841630432	0.40932008876756	-1.18572446100011	0.23573113128497	0.3922397996823	"MEOX1"	"mesenchyme homeobox 1"
"ENSG00000005108"	235.79744403929	-0.147657070788576	0.314626722549005	-0.469308740186802	0.63884896878503	0.763475939897877	"THSD7A"	"thrombospondin type 1 domain containing 7A"
"ENSG00000005156"	924.080979217423	-0.0679929410345024	0.110668355129317	-0.614384671707208	0.538961162426147	0.68466427308469	"LIG3"	"DNA ligase 3"
"ENSG00000005175"	802.80671718638	0.00870898910206472	0.0769964130953823	0.113109023549917	0.909944121146881	0.947426322070054	"RPAP3"	"RNA polymerase II associated protein 3"
"ENSG00000005187"	943.291925510229	-0.556819769310399	0.32655669177873	-1.70512435766495	0.0881712337078468	0.193468438640754	"ACSM3"	"acyl-CoA synthetase medium chain family member 3"
"ENSG00000005189"	243.553407936638	-0.621914904703579	0.218853404038139	-2.84169628266417	0.00448742189986403	0.020188230415672	"REXO5"	"RNA exonuclease 5"
"ENSG00000005194"	1543.38631154244	0.578639324081167	0.122281591352176	4.73202317440131	2.22293026785118e-06	4.05935256858019e-05	"CIAPIN1"	"cytokine induced apoptosis inhibitor 1"
"ENSG00000005206"	1577.52822970304	0.552995831479512	0.138531178174428	3.99185106751364	6.55595433220875e-05	0.00067461701402117	"SPPL2B"	"signal peptide peptidase like 2B"
"ENSG00000005238"	540.723830432904	-0.15427560554717	0.130886145176413	-1.1787008116041	0.238517332359332	0.395417040898638	"ATOSB"	"atos homolog B"
"ENSG00000005243"	954.35995137199	-0.896120364848695	0.225563298128856	-3.97281105695118	7.10293900601326e-05	0.000721992142249111	"COPZ2"	"COPI coat complex subunit zeta 2"
"ENSG00000005249"	83.1056326765838	-0.450542981619035	0.374966637997665	-1.20155484771912	0.229536044192561	0.385124489955916	"PRKAR2B"	"protein kinase cAMP-dependent type II regulatory subunit beta"
"ENSG00000005302"	641.859850662997	-0.375658981136394	0.0867447459726052	-4.3306251799392	1.486865900227e-05	0.000196690882562403	"MSL3"	"MSL complex subunit 3"
"ENSG00000005339"	2684.1028930144	-0.0691958287963917	0.119472007819234	-0.579180262050067	0.562467547561288	0.702981504596101	"CREBBP"	"CREB binding protein"
"ENSG00000005379"	268.135377680793	-0.0997564482483238	0.259598067285102	-0.38427269236472	0.700776345488542	0.808697391259926	"TSPOAP1"	"TSPO associated protein 1"
"ENSG00000005381"	8.55763314306872	-0.304122762726514	0.473727833038973	-0.641977822530632	0.520887582746979	0.669928805444086	"MPO"	"myeloperoxidase"
"ENSG00000005421"	14549.3490778153	-0.808213350633588	0.334419504870771	-2.41676498787326	0.0156591236907022	0.0528769166128755	"PON1"	"paraoxonase 1"
"ENSG00000005436"	653.08167981854	0.00946013830569105	0.11637509097956	0.0812900615248723	0.935211277587406	0.961814346299417	"GCFC2"	"GC-rich sequence DNA-binding factor 2"
"ENSG00000005448"	208.356889770512	0.362158575660794	0.229571291134406	1.57754296659317	0.114670643763223	0.233941031707441	"WDR54"	"WD repeat domain 54"
"ENSG00000005469"	1659.45170367568	0.480793066114951	0.217037380221348	2.21525465163931	0.0267425905820442	0.0797971395922088	"CROT"	"carnitine O-octanoyltransferase"
"ENSG00000005471"	6355.33061614407	-1.56536888450254	0.296683490014725	-5.27622512605892	1.31872070934863e-07	3.71292106434272e-06	"ABCB4"	"ATP binding cassette subfamily B member 4"
"ENSG00000005483"	1356.90661311312	0.31542116927301	0.136121870265609	2.31719685203811	0.020493010938054	0.0649171658445855	"KMT2E"	"lysine methyltransferase 2E (inactive)"
"ENSG00000005486"	4396.3716151302	0.303479729083508	0.166552644722958	1.82212494787047	0.0684360291021628	0.160712726167413	"RHBDD2"	"rhomboid domain containing 2"
"ENSG00000005513"	13.5132233493518	0.540205944379628	0.357392029306122	1.51152208242707	0.130655486771255	0.257158398993832	"SOX8"	"SRY-box transcription factor 8"
"ENSG00000005700"	3302.20802486789	-0.117722830771795	0.138631624023624	-0.849177318673941	0.395782632100764	0.558919873219621	"IBTK"	"inhibitor of Bruton tyrosine kinase"
"ENSG00000005801"	533.295754914401	0.124583363380697	0.113951930822066	1.0932975201204	0.274263191366056	0.434430278073965	"ZNF195"	"zinc finger protein 195"
"ENSG00000005810"	873.052280145126	-0.287544058414373	0.153301808877557	-1.87567296511182	0.0607002003954673	0.147172896871209	"MYCBP2"	"MYC binding protein 2"
"ENSG00000005812"	925.249812985233	-0.177155718601664	0.130072323700827	-1.36197857900294	0.173204645454461	0.315883409242652	"FBXL3"	"F-box and leucine rich repeat protein 3"
"ENSG00000005844"	1388.71018181914	-1.21391676142431	0.223072015483617	-5.44181554460139	5.27402708648862e-08	1.70827023679436e-06	"ITGAL"	"integrin subunit alpha L"
"ENSG00000005882"	1425.60248247379	-0.193716130055684	0.168730454457373	-1.14808041428362	0.250935368731546	0.408900778812146	"PDK2"	"pyruvate dehydrogenase kinase 2"
"ENSG00000005884"	1034.87000072335	0.0203801273261411	0.299123184241145	0.0681328910624032	0.945679847899464	0.967743956684309	"ITGA3"	"integrin subunit alpha 3"
"ENSG00000005889"	1024.38708925014	0.406835667429382	0.154259883235481	2.63733939697295	0.00835591823650855	0.0324086288402129	"ZFX"	"zinc finger protein X-linked"
"ENSG00000005893"	17033.7602180175	-0.319680277205045	0.153472964226062	-2.08297454093715	0.0372535442445877	0.102392632128622	"LAMP2"	"lysosomal associated membrane protein 2"
"ENSG00000005961"	15.1527174590301	0.838081666479369	0.370627511804036	2.26125055422894	0.0237437462046059	0.0727747800070394	"ITGA2B"	"integrin subunit alpha 2b"
"ENSG00000005981"	120.079253875759	-0.813797665495335	0.445065907605975	-1.82848798703271	0.0674763469589118	0.159052815077983	"ASB4"	"ankyrin repeat and SOCS box containing 4"
"ENSG00000006007"	1281.88772633867	-0.435999786057581	0.128033925939688	-3.40534575392904	0.00066080331524525	0.0043767920331456	"GDE1"	"glycerophosphodiester phosphodiesterase 1"
"ENSG00000006015"	1813.61721318758	0.313762065156163	0.204341236435735	1.53548089768382	0.12466574576948	0.248852608507193	"REX1BD"	"required for excision 1-B domain containing"
"ENSG00000006016"	135.976683892614	1.70367595190343	0.482203295721746	3.53310723302591	0.00041070584855204	0.00297500381932969	"CRLF1"	"cytokine receptor like factor 1"
"ENSG00000006025"	183.710181452958	0.46247796763328	0.231042191131366	2.00170352163222	0.045316627432778	0.118465514233719	"OSBPL7"	"oxysterol binding protein like 7"
"ENSG00000006042"	2217.26658299489	-1.51978203846413	0.294713125337875	-5.15681830160016	2.51181326079438e-07	6.34697507251891e-06	"TMEM98"	"transmembrane protein 98"
"ENSG00000006047"	259.055006150689	-0.923125651253326	0.48803970109431	-1.89149704252224	0.0585580254051649	0.143257705381748	"YBX2"	"Y-box binding protein 2"
"ENSG00000006062"	869.144415601692	-0.584722144337825	0.223983843091073	-2.61055501266702	0.0090395431568999	0.0345121552305242	"MAP3K14"	"mitogen-activated protein kinase kinase kinase 14"
"ENSG00000006071"	33.3236707889767	-0.657758837720587	0.582984181977787	-1.12826189466947	0.259209331168912	0.417473376382002	"ABCC8"	"ATP binding cassette subfamily C member 8"
"ENSG00000006118"	688.190265179147	1.24693973760038	0.265374224920933	4.69879747353724	2.61697804518349e-06	4.65448238036207e-05	"TMEM132A"	"transmembrane protein 132A"
"ENSG00000006125"	4728.55775029089	0.0956704087293341	0.118476353849029	0.807506355666923	0.419374814291063	0.580571027368856	"AP2B1"	"adaptor related protein complex 2 subunit beta 1"
"ENSG00000006194"	1066.98428936037	0.103729386743046	0.099780167726343	1.03957919801793	0.298535445521669	0.461590639699222	"ZNF263"	"zinc finger protein 263"
"ENSG00000006210"	1735.6633481703	1.23959442671268	0.22607158875568	5.48319421089367	4.17714008290793e-08	1.39846437733657e-06	"CX3CL1"	"C-X3-C motif chemokine ligand 1"
"ENSG00000006282"	2646.05312300522	1.02649302234961	0.161671349265522	6.34925747210624	2.16356663130236e-10	1.53922311769797e-08	"SPATA20"	"spermatogenesis associated 20"
"ENSG00000006283"	6.26295074343128	2.62071400651733	0.473056801825737	5.53995629362653	3.02547145707164e-08	1.07300993634778e-06	"CACNA1G"	"calcium voltage-gated channel subunit alpha1 G"
"ENSG00000006327"	2679.33018520075	-0.24979005057712	0.253964671907069	-0.983562196668534	0.325330820095508	0.489403339799024	"TNFRSF12A"	"TNF receptor superfamily member 12A"
"ENSG00000006377"	20.2086570373028	-2.26036730419854	0.960607655234177	-2.35305984902599	0.0186196369489262	0.0603176313358356	"DLX6"	"distal-less homeobox 6"
"ENSG00000006432"	295.815080936047	0.236521132355667	0.173881749582509	1.36024127272445	0.173753585767548	0.316546430469284	"MAP3K9"	"mitogen-activated protein kinase kinase kinase 9"
"ENSG00000006451"	1605.99354944755	0.238855535112971	0.0923178752896822	2.58731620895164	0.00967267817972415	0.0364379228415721	"RALA"	"RAS like proto-oncogene A"
"ENSG00000006453"	2573.17587888926	0.736726881489412	0.237261017854852	3.10513243241717	0.00190193847437139	0.0102608722662311	"BAIAP2L1"	"BAR/IMD domain containing adaptor protein 2 like 1"
"ENSG00000006459"	697.739170871353	-0.184645161242676	0.15963462424902	-1.15667363588141	0.247405724933937	0.40551585679083	"KDM7A"	"lysine demethylase 7A"
"ENSG00000006468"	393.783740720049	-1.40763799552063	0.321006131086438	-4.38508134021153	1.15942446136989e-05	0.000160945890386677	"ETV1"	"ETS variant transcription factor 1"
"ENSG00000006530"	769.685408123448	-0.104741129750034	0.122836497903708	-0.852687365217303	0.393832699363955	0.557315702438786	"AGK"	"acylglycerol kinase"
"ENSG00000006534"	727.500706964177	-0.03977377467417	0.246533750519867	-0.161331966070767	0.871831947735491	0.925576073843897	"ALDH3B1"	"aldehyde dehydrogenase 3 family member B1"
"ENSG00000006555"	370.341221597743	-0.79393443858201	0.261170722556986	-3.03990596958576	0.00236652021077515	0.0122185357941472	"TTC22"	"tetratricopeptide repeat domain 22"
"ENSG00000006576"	518.574664987554	-0.00653382961146893	0.13844195341131	-0.0471954450978959	0.962357457764045	0.977679216410095	"PHTF2"	"putative homeodomain transcription factor 2"
"ENSG00000006606"	18.6541805908656	-0.442256443266958	0.487021489833317	-0.908084042489215	0.363833820699605	0.528665956477013	"CCL26"	"C-C motif chemokine ligand 26"
"ENSG00000006607"	686.4601045927	-0.0897502905848147	0.129099637388902	-0.695201724807712	0.486928891574848	0.6413327579594	"FARP2"	"FERM, ARH/RhoGEF and pleckstrin domain protein 2"
"ENSG00000006611"	729.735406541561	1.10316273543862	0.698503091012359	1.5793240568768	0.114261746618847	0.233345817272697	"USH1C"	"USH1 protein network component harmonin"
"ENSG00000006625"	794.251677318001	0.428932083187345	0.17832947269456	2.40527870523126	0.0161601360259009	0.054197325113755	"GGCT"	"gamma-glutamylcyclotransferase"
"ENSG00000006634"	272.951416364408	-0.175101814936924	0.14364477384668	-1.21899189401641	0.222847269117639	0.377534952194895	"DBF4"	"DBF4 zinc finger"
"ENSG00000006638"	147.148460517501	0.116807171329169	0.207956595080822	0.561690151176848	0.574327145764108	0.71221809983115	"TBXA2R"	"thromboxane A2 receptor"
"ENSG00000006652"	355.528832502381	-0.034145164388682	0.221274191125714	-0.15431155443376	0.877364087316129	0.928916671119261	"IFRD1"	"interferon related developmental regulator 1"
"ENSG00000006659"	224.302950612873	-4.08396462973232	1.50153264700628	-2.71986402551742	0.00653087657831777	0.0268652682374992	"LGALS14"	"galectin 14"
"ENSG00000006695"	547.100287562268	0.955423780558375	0.144607826563851	6.6069991041357	3.92188412618154e-11	3.53768747744315e-09	"COX10"	"cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10"
"ENSG00000006704"	659.850007761128	0.720021789954644	0.171212751547843	4.20542152056615	2.60596006134634e-05	0.000313976155778342	"GTF2IRD1"	"GTF2I repeat domain containing 1"
"ENSG00000006712"	3248.12703061371	0.176114611305337	0.121506175966351	1.44942929776762	0.147217731748272	0.280696550985937	"PAF1"	"PAF1 homolog, Paf1/RNA polymerase II complex component"
"ENSG00000006715"	1642.01652006252	0.656719708133966	0.111529062042485	5.88832808334565	3.90122075571817e-09	1.86137287314745e-07	"VPS41"	"VPS41 subunit of HOPS complex"
"ENSG00000006740"	168.33446352959	-0.153246336217936	0.423775520537415	-0.361621492491108	0.717634901464353	0.820664243630287	"ARHGAP44"	"Rho GTPase activating protein 44"
"ENSG00000006744"	2612.66951346265	0.423628982678396	0.120407932684542	3.51828133938871	0.00043435160655181	0.00311046758628354	"ELAC2"	"elaC ribonuclease Z 2"
"ENSG00000006747"	39.107387098693	-0.370293085630332	0.39755337880074	-0.931429854142753	0.351631253907438	0.516555647333051	"SCIN"	"scinderin"
"ENSG00000006756"	2429.04407913398	-0.0286960557253733	0.18562132235853	-0.154594608856123	0.877140920409616	0.928778585225757	"ARSD"	"arylsulfatase D"
"ENSG00000006757"	923.46408873123	0.491543093731263	0.147758275369906	3.32667048597251	0.000878902373915287	0.00553021383155331	"PNPLA4"	"patatin like phospholipase domain containing 4"
"ENSG00000006788"	6.22665016563585	2.37988653453093	0.815532575569346	2.91819923056963	0.0035205932999994	0.016714252679878	"MYH13"	"myosin heavy chain 13"
"ENSG00000006831"	5995.49549821242	-0.237139170216005	0.145620427638425	-1.62847461761903	0.103424287027238	0.217417479298136	"ADIPOR2"	"adiponectin receptor 2"
"ENSG00000006837"	12.4121886406647	-0.0831618854791706	0.170627504182872	-0.487388512640032	0.625983032650483	0.754436745612441	"CDKL3"	"cyclin dependent kinase like 3"
"ENSG00000007001"	561.010002803848	-1.89246947364446	0.545203970827091	-3.47112195601496	0.000518288551052418	0.00360779543516511	"UPP2"	"uridine phosphorylase 2"
"ENSG00000007047"	2134.61298727204	0.633796936777428	0.132261799886718	4.79198784017967	1.6513691401965e-06	3.14787304045112e-05	"MARK4"	"microtubule affinity regulating kinase 4"
"ENSG00000007062"	256.12307110008	0.946280933824054	0.597889756442795	1.58270136530528	0.113489546983157	0.232433629941407	"PROM1"	"prominin 1"
"ENSG00000007080"	2799.3396982186	0.221148743366909	0.161122432755131	1.37255092034891	0.169891998570989	0.311744709744448	"CCDC124"	"coiled-coil domain containing 124"
"ENSG00000007129"	45.1888081447854	-0.44834579459876	0.305198823586378	-1.46902858055044	0.141825037357473	0.273216236087434	"CEACAM21"	"CEA cell adhesion molecule 21"
"ENSG00000007168"	2297.08704570507	0.338061029424984	0.0994194966305082	3.40034943730791	0.000672997876041179	0.00444647352926709	"PAFAH1B1"	"platelet activating factor acetylhydrolase 1b regulatory subunit 1"
